payload_id,name,year,type,mass_kg,orbit,owner_country,design_lifetime_years,operational_status,is_crewed,dry_mass_kg,power_watts,commercial
PL0000821,Kepler-64,1959,Earth Observation,782.1,MEO,China,25.0,Operational,0,584.4,1110.0,1
PL0000822,Dragon-48,1959,Earth Observation,17.7,HEO,USA,1.0,Retired,0,9.8,456.0,1
PL0000823,GOES-61,2015,Military,95.0,MEO,Russia,2.0,Operational,0,57.7,1069.0,0
PL0000824,Envisat-72,1988,Cubesat,178.2,TLI,Europe,7.0,Retired,0,134.3,452.0,1
PL0000825,Dragon-68,1998,Navigation,3642.6,GEO,China,7.0,Retired,0,2540.1,753.0,0
PL0000826,Mangalyaan-77,2011,Scientific,848.8,HEO,Russia,7.0,Retired,0,668.3,420.0,0
PL0000827,HTV-84,2002,Earth Observation,876.7,Suborbital,Russia,9.0,Decayed,0,483.8,544.0,1
PL0000828,TESS-22,1977,Navigation,37.4,TLI,Russia,7.0,Retired,0,26.0,402.0,0
PL0000829,New Horizons-82,1960,Human Transport,25.3,HEO,USA,,Decayed,1,19.9,209.0,0
PL0000830,Iridium-26,2016,Weather,69.7,HEO,India,4.0,Operational,0,50.6,396.0,0
PL0000831,Sentinel-5,1990,Technology Demo,86.2,ISS,USA,5.0,Retired,0,48.4,945.0,1
PL0000832,Perseverance-93,2010,Communications,421.5,Suborbital,Europe,8.0,Operational,0,244.1,2067.0,1
PL0000833,Yamal-24,1964,Military,191.2,HEO,China,9.0,Operational,0,130.0,195.0,0
PL0000834,WorldView-1,1987,Military,38.3,ISS,China,8.0,Retired,0,27.8,2974.0,0
PL0000835,FengYun-53,2012,Weather,26.1,SSO,Russia,4.0,Failed,0,17.1,433.0,0
PL0000836,Progress-4,1968,Human Transport,856.4,GTO,China,,Operational,1,485.9,632.0,0
PL0000837,Mir Module-62,1980,Earth Observation,130.3,GEO,China,7.0,Retired,0,99.9,44.0,1
PL0000838,Iridium-56,2004,Communications,300.4,TLI,USA,19.0,Failed,0,224.1,1145.0,1
PL0000839,Starlink-25,2016,Communications,44.3,GEO,USA,15.0,Operational,0,29.4,2461.0,1
PL0000840,SPOT-78,2021,Weather,58.9,GEO,Russia,3.0,Operational,0,35.4,1812.0,0
PL0000841,Tiangong-57,1974,Earth Observation,9.5,MEO,Russia,14.0,Operational,0,6.6,769.0,1
PL0000842,TESS-23,1999,Navigation,53.5,ISS,Russia,23.0,Unknown,0,42.8,230.0,0
PL0000843,Progress-44,2003,Earth Observation,708.7,ISS,USA,6.0,Operational,0,437.3,553.0,1
PL0000844,Pleiades-92,2002,Cargo Resupply,325.7,Interplanetary,India,,Retired,0,199.9,545.0,0
PL0000845,Perseverance-92,1964,Earth Observation,12.5,TLI,Japan,9.0,Unknown,0,7.2,115.0,1
PL0000846,Landsat-58,2014,Earth Observation,64.7,Interplanetary,Europe,7.0,Operational,0,50.4,3087.0,1
PL0000847,Envisat-91,1995,Earth Observation,3150.4,GEO,Russia,7.0,Unknown,0,2382.6,2064.0,1
PL0000848,NOAA-11,1981,Earth Observation,106.7,MEO,India,3.0,Retired,0,80.4,818.0,1
PL0000849,Globalstar-65,1978,Scientific,303.2,HEO,USA,7.0,Decayed,0,203.0,909.0,0
PL0000850,Cygnus-26,1960,Technology Demo,78.4,ISS,Russia,13.0,Decayed,0,57.4,485.0,1
PL0000851,Hubble-72,1977,Communications,2197.6,TLI,Other,22.0,Operational,0,1712.3,300.0,1
PL0000852,NAVSTAR-42,2002,Navigation,558.3,MEO,India,21.0,Operational,0,341.6,143.0,0
PL0000853,Kepler-1,1974,Technology Demo,279.8,SSO,Japan,13.0,Failed,0,179.6,1440.0,1
PL0000854,Express-97,2006,Communications,410.3,GEO,USA,14.0,Unknown,0,267.4,299.0,1
PL0000855,Intelsat-7,2022,Communications,69.0,SSO,Europe,12.0,Operational,0,48.1,402.0,1
PL0000856,Himawari-5,1990,Scientific,334.8,TLI,Japan,8.0,Operational,0,244.3,830.0,0
PL0000857,ISS Module-23,2022,Communications,302.6,TLI,China,21.0,Retired,0,231.6,1521.0,1
PL0000858,NOAA-94,2019,Military,3341.7,SSO,China,2.0,Operational,0,2134.6,238.0,0
PL0000859,Skylab-23,1990,Earth Observation,188.9,TLI,Russia,21.0,Operational,0,141.7,3422.0,1
PL0000860,Pleiades-61,1983,Scientific,38.6,GEO,Russia,22.0,Operational,0,26.9,717.0,0
PL0000861,Iridium-35,1991,Navigation,1056.4,GTO,China,3.0,Operational,0,779.1,3496.0,0
PL0000862,Himawari-23,2003,Communications,270.6,TLI,USA,15.0,Operational,0,161.8,417.0,1
PL0000863,O3b-29,2000,Scientific,1130.5,MEO,China,12.0,Operational,0,657.5,1544.0,0
PL0000864,GOES-53,1988,Technology Demo,973.7,MEO,Other,12.0,Operational,0,565.9,373.0,1
PL0000865,O3b-31,1989,Weather,296.1,TLI,USA,4.0,Failed,0,186.6,97.0,0
PL0000866,Juno-60,1995,Earth Observation,1345.0,ISS,USA,6.0,Operational,0,877.0,93.0,1
PL0000867,O3b-43,2006,Earth Observation,427.0,Interplanetary,China,17.0,Retired,0,256.9,2063.0,1
PL0000868,Sentinel-33,2004,Navigation,302.0,GTO,China,3.0,Operational,0,189.5,992.0,0
PL0000869,Webb-1,1977,Communications,2142.4,MEO,Russia,3.0,Operational,0,1467.6,286.0,1
PL0000870,HTV-58,1993,Military,473.6,MEO,India,25.0,Retired,0,349.0,936.0,0
PL0000871,Skylab-41,2009,Communications,150.1,Interplanetary,China,6.0,Decayed,0,114.5,1071.0,1
PL0000872,Yamal-14,1996,Scientific,585.1,ISS,USA,9.0,Operational,0,353.1,115.0,0
PL0000873,Cygnus-56,1979,Military,358.4,Suborbital,USA,6.0,Operational,0,199.0,267.0,0
PL0000874,Iridium-6,2014,Technology Demo,53.4,HEO,Other,7.0,Retired,0,32.0,2581.0,1
PL0000875,Teledesic-34,1961,Military,301.2,Interplanetary,China,2.0,Retired,0,195.4,313.0,0
PL0000876,Molniya-78,2010,Earth Observation,618.3,Interplanetary,Other,3.0,Unknown,0,464.6,420.0,1
PL0000877,Landsat-32,1986,Earth Observation,7.5,LEO,China,6.0,Unknown,0,4.9,930.0,1
PL0000878,Himawari-25,1962,Communications,529.7,Interplanetary,Europe,22.0,Retired,0,418.9,156.0,1
PL0000879,Intelsat-14,2003,Debris,2071.0,Interplanetary,China,14.0,Retired,0,1403.3,352.0,0
PL0000880,Spitzer-21,1974,Communications,241.3,GTO,Europe,6.0,Decayed,0,192.2,691.0,1
PL0000881,SPOT-81,2024,Navigation,1690.3,GTO,Other,10.0,Retired,0,1289.1,393.0,0
PL0000882,Dragon-26,1968,Navigation,96.1,Suborbital,Other,12.0,Failed,0,70.9,571.0,0
PL0000883,Webb-58,1971,Navigation,294.2,MEO,USA,5.0,Retired,0,168.2,2083.0,0
PL0000884,Skylab-89,2019,Scientific,21.4,TLI,China,4.0,Decayed,0,15.7,405.0,0
PL0000885,Envisat-40,1980,Communications,1654.6,Suborbital,Russia,6.0,Retired,0,1203.9,3433.0,1
PL0000886,HTV-43,2008,Communications,685.1,HEO,Other,5.0,Retired,0,504.2,146.0,1
PL0000887,Perseverance-71,1968,Navigation,119.2,ISS,Russia,14.0,Retired,0,75.1,121.0,0
PL0000888,NAVSTAR-57,2023,Technology Demo,14.7,GEO,Europe,14.0,Retired,0,9.6,1183.0,1
PL0000889,Cosmos-42,1984,Scientific,73.0,Interplanetary,China,29.0,Decayed,0,43.2,737.0,0
PL0000890,TESS-13,1986,Communications,1750.7,Interplanetary,USA,11.0,Operational,0,1049.0,950.0,1
PL0000891,Webb-39,1993,Cargo Resupply,61.6,GTO,Russia,,Unknown,0,38.8,782.0,0
PL0000892,Chandra-7,1977,Navigation,128.9,Suborbital,Russia,4.0,Operational,0,94.4,1481.0,0
PL0000893,Yamal-17,2012,Communications,1698.4,LEO,Russia,14.0,Decayed,0,1149.8,186.0,1
PL0000894,Progress-26,2018,Scientific,333.6,TLI,Other,8.0,Retired,0,258.6,216.0,0
PL0000895,Envisat-70,1983,Communications,55.1,Suborbital,Russia,5.0,Failed,0,42.8,681.0,1
PL0000896,Skylab-52,2009,Earth Observation,52.1,TLI,China,5.0,Retired,0,38.1,6025.0,1
PL0000897,Starlink-42,1988,Scientific,819.5,Suborbital,USA,12.0,Operational,0,591.6,1832.0,0
PL0000898,Tiangong-90,2013,Earth Observation,80.0,Suborbital,USA,2.0,Operational,0,57.0,989.0,1
PL0000899,SPOT-47,1961,Space Station,4.3,HEO,Europe,6.0,Operational,0,3.4,1038.0,0
PL0000900,NAVSTAR-96,2019,Communications,705.4,ISS,Russia,4.0,Operational,0,562.9,300.0,1
PL0000901,GOES-76,1981,Earth Observation,51.9,GEO,China,10.0,Retired,0,30.4,355.0,1
PL0000902,Perseverance-25,1962,Military,1365.7,LEO,USA,3.0,Retired,0,996.5,85.0,0
PL0000903,Intelsat-30,1959,Scientific,211.5,Interplanetary,Other,9.0,Operational,0,167.4,1673.0,0
PL0000904,Landsat-57,2009,Technology Demo,711.7,MEO,Other,7.0,Operational,0,456.0,723.0,1
PL0000905,O3b-14,1989,Communications,1632.4,LEO,USA,2.0,Operational,0,1171.3,604.0,1
PL0000906,Envisat-1,1967,Cubesat,778.3,HEO,China,15.0,Operational,0,542.6,1135.0,1
PL0000907,SES-11,1968,Technology Demo,769.4,ISS,Europe,1.0,Unknown,0,471.6,6287.0,1
PL0000908,Perseverance-25,1992,Earth Observation,92.9,GTO,USA,2.0,Retired,0,62.0,138.0,1
PL0000909,Cosmos-53,2008,Communications,152.9,GEO,Other,23.0,Operational,0,116.0,588.0,1
PL0000910,Cassini-91,2015,Cubesat,307.5,SSO,Russia,5.0,Decayed,0,245.7,957.0,1
PL0000911,NAVSTAR-88,1997,Military,71.4,ISS,Europe,16.0,Failed,0,40.4,455.0,0
PL0000912,Cygnus-2,1995,Military,550.1,ISS,China,4.0,Decayed,0,394.8,1307.0,0
PL0000913,ATV-70,1992,Military,570.7,MEO,Russia,3.0,Operational,0,436.3,320.0,0
PL0000914,Curiosity-72,2005,Navigation,919.2,TLI,USA,4.0,Unknown,0,693.1,1295.0,0
PL0000915,SPOT-65,1988,Military,120.4,HEO,China,4.0,Retired,0,82.7,4437.0,0
PL0000916,Spitzer-66,2008,Earth Observation,158.0,TLI,Europe,2.0,Operational,0,101.2,449.0,1
PL0000917,FengYun-23,1989,Scientific,146.5,ISS,Other,8.0,Retired,0,83.2,1484.0,0
PL0000918,Eutelsat-57,1957,Military,397.6,MEO,Russia,18.0,Unknown,0,246.5,1567.0,0
PL0000919,HTV-97,1992,Communications,630.8,HEO,Europe,3.0,Retired,0,483.2,3238.0,1
PL0000920,Voyager-44,1997,Earth Observation,3689.3,Suborbital,USA,4.0,Retired,0,2036.1,451.0,1
PL0000921,HTV-90,1967,Scientific,8.3,SSO,Russia,2.0,Unknown,0,4.9,631.0,0
PL0000922,Globalstar-61,1973,Technology Demo,641.7,HEO,Russia,9.0,Operational,0,426.8,433.0,1
PL0000923,Pleiades-61,1959,Technology Demo,2063.3,TLI,Other,7.0,Operational,0,1613.0,2795.0,1
PL0000924,O3b-17,1989,Communications,137.5,ISS,USA,14.0,Operational,0,91.0,132.0,1
PL0000925,Cygnus-31,1999,Scientific,368.7,MEO,USA,10.0,Retired,0,287.6,1538.0,0
PL0000926,Express-10,1971,Cargo Resupply,47.7,ISS,Japan,,Unknown,0,28.3,3194.0,0
PL0000927,TESS-8,1964,Technology Demo,13.0,Interplanetary,USA,6.0,Decayed,0,8.9,318.0,1
PL0000928,Pioneer-42,1999,Navigation,685.3,TLI,Europe,5.0,Operational,0,472.4,96.0,0
PL0000929,Curiosity-24,1970,Scientific,541.5,HEO,Europe,16.0,Decayed,0,343.6,6410.0,0
PL0000930,Globalstar-37,1976,Technology Demo,306.0,HEO,China,30.0,Operational,0,209.5,735.0,1
PL0000931,Mangalyaan-45,2008,Scientific,505.3,Suborbital,Other,10.0,Retired,0,302.6,448.0,0
PL0000932,NAVSTAR-4,1958,Technology Demo,1916.6,LEO,Russia,9.0,Operational,0,1076.8,1061.0,1
PL0000933,Astra-77,2023,Military,33.3,LEO,Russia,13.0,Operational,0,18.7,468.0,0
PL0000934,Himawari-13,1959,Communications,594.7,GTO,Russia,29.0,Retired,0,352.2,117.0,1
PL0000935,ATV-34,1961,Communications,26.6,Suborbital,USA,4.0,Retired,0,17.4,1699.0,1
PL0000936,Juno-62,1968,Communications,540.3,LEO,USA,11.0,Failed,0,363.5,427.0,1
PL0000937,Voyager-98,1993,Scientific,36.4,GTO,USA,5.0,Retired,0,20.6,404.0,0
PL0000938,Yamal-72,1996,Navigation,11.5,TLI,USA,26.0,Failed,0,7.3,395.0,0
PL0000939,HTV-89,1993,Military,226.5,MEO,Russia,17.0,Operational,0,142.0,183.0,0
PL0000940,WorldView-56,1959,Human Transport,30.0,ISS,USA,,Retired,1,19.3,204.0,0
PL0000941,Intelsat-90,2002,Earth Observation,56.6,ISS,Europe,9.0,Decayed,0,34.8,222.0,1
PL0000942,WorldView-32,2023,Scientific,22.2,GEO,India,4.0,Retired,0,14.4,4012.0,0
PL0000943,HTV-86,2012,Cubesat,639.6,SSO,Europe,2.0,Operational,0,395.0,4254.0,1
PL0000944,Intelsat-72,1993,Communications,236.9,Interplanetary,USA,20.0,Failed,0,180.4,842.0,1
PL0000945,Mangalyaan-63,2002,Military,201.4,HEO,USA,5.0,Retired,0,135.6,218.0,0
PL0000946,Chandrayaan-56,1969,Military,2539.4,TLI,USA,6.0,Operational,0,1916.6,688.0,0
PL0000947,NOAA-75,1994,Technology Demo,394.0,GTO,Russia,14.0,Retired,0,241.2,186.0,1
PL0000948,Sentinel-59,1995,Earth Observation,858.4,SSO,China,18.0,Operational,0,511.6,2817.0,1
PL0000949,Eutelsat-15,1998,Earth Observation,576.5,Suborbital,USA,15.0,Operational,0,370.1,4781.0,1
PL0000950,Mangalyaan-94,1994,Navigation,296.3,TLI,China,7.0,Operational,0,203.9,643.0,0
PL0000951,OneWeb-97,1969,Technology Demo,1868.4,GTO,Europe,16.0,Unknown,0,1114.0,620.0,1
PL0000952,Cosmos-69,1959,Earth Observation,779.3,SSO,USA,10.0,Failed,0,470.5,202.0,1
PL0000953,Mir Module-70,1998,Communications,122.7,GTO,Japan,23.0,Operational,0,73.5,1268.0,1
PL0000954,O3b-63,1961,Earth Observation,362.1,Suborbital,Other,4.0,Operational,0,260.4,338.0,1
PL0000955,Intelsat-12,2003,Scientific,83.9,LEO,USA,7.0,Retired,0,61.4,639.0,0
PL0000956,Iridium-55,1963,Communications,3080.6,TLI,Europe,2.0,Operational,0,2397.2,1350.0,1
PL0000957,Spitzer-51,2009,Scientific,443.6,ISS,Russia,6.0,Operational,0,329.2,1645.0,0
PL0000958,Molniya-11,1997,Scientific,250.6,TLI,Europe,3.0,Operational,0,138.3,201.0,0
PL0000959,Skylab-70,1959,Space Station,170.8,SSO,USA,12.0,Retired,0,126.5,1842.0,0
PL0000960,ISS Module-25,1984,Communications,482.5,GEO,Russia,5.0,Operational,0,293.6,84.0,1
PL0000961,TESS-48,1962,Human Transport,150.3,Interplanetary,China,,Retired,1,115.9,1628.0,0
PL0000962,SES-4,1982,Military,243.8,GEO,China,12.0,Operational,0,191.5,1699.0,0
PL0000963,Tiangong-85,1981,Space Station,422.9,Suborbital,USA,10.0,Retired,0,243.6,1989.0,0
PL0000964,Express-29,1976,Weather,19.1,Suborbital,Europe,11.0,Operational,0,11.5,669.0,0
PL0000965,GPS-11,1975,Weather,668.6,Suborbital,Japan,5.0,Retired,0,373.1,983.0,0
PL0000966,Teledesic-64,1966,Weather,364.1,Suborbital,China,29.0,Retired,0,238.7,55.0,0
PL0000967,Progress-78,1968,Cargo Resupply,157.2,SSO,Russia,,Retired,0,90.8,215.0,0
PL0000968,Voyager-68,1961,Earth Observation,251.5,HEO,China,4.0,Retired,0,166.2,1807.0,1
PL0000969,Progress-81,2016,Scientific,1253.3,LEO,China,6.0,Retired,0,995.2,264.0,0
PL0000970,Progress-25,2005,Military,761.7,LEO,Russia,19.0,Operational,0,492.2,995.0,0
PL0000971,SES-62,1963,Communications,90.5,SSO,Russia,14.0,Operational,0,59.3,572.0,1
PL0000972,ATV-96,1969,Communications,85.5,TLI,USA,5.0,Retired,0,49.9,1423.0,1
PL0000973,Iridium-95,1985,Military,714.6,LEO,Japan,9.0,Operational,0,447.6,364.0,0
PL0000974,Spitzer-81,2008,Communications,453.1,Suborbital,China,19.0,Operational,0,268.6,230.0,1
PL0000975,Cosmos-29,1974,Communications,55.5,SSO,USA,16.0,Decayed,0,35.8,941.0,1
PL0000976,ATV-23,1993,Communications,1330.3,HEO,Europe,5.0,Operational,0,819.0,1127.0,1
PL0000977,Teledesic-95,1992,Military,168.6,HEO,USA,8.0,Failed,0,95.0,956.0,0
PL0000978,Spitzer-92,1979,Communications,677.7,ISS,China,10.0,Operational,0,538.3,605.0,1
PL0000979,ATV-68,1995,Communications,3740.1,HEO,China,10.0,Operational,0,2880.7,748.0,1
PL0000980,Cosmos-5,2022,Cubesat,1194.0,SSO,China,14.0,Retired,0,863.3,190.0,1
PL0000981,Starlink-86,1995,Earth Observation,119.0,Suborbital,Other,3.0,Operational,0,82.7,799.0,1
PL0000982,Starlink-36,1981,Debris,91.3,MEO,USA,6.0,Retired,0,52.2,854.0,0
PL0000983,Kepler-22,2000,Communications,454.5,TLI,Other,4.0,Decayed,0,264.0,1882.0,1
PL0000984,HTV-76,1995,Communications,514.0,GEO,Europe,7.0,Failed,0,340.5,102.0,1
PL0000985,Eutelsat-80,2022,Earth Observation,552.7,ISS,Russia,9.0,Operational,0,345.8,322.0,1
PL0000986,Progress-36,1984,Military,357.2,TLI,China,9.0,Operational,0,263.7,545.0,0
PL0000987,NOAA-9,1985,Scientific,143.6,MEO,Europe,16.0,Retired,0,80.8,561.0,0
PL0000988,Yamal-18,1957,Navigation,138.3,SSO,USA,8.0,Operational,0,81.7,679.0,0
PL0000989,FengYun-49,1989,Earth Observation,161.7,MEO,China,10.0,Retired,0,123.6,2156.0,1
PL0000990,Progress-54,1975,Navigation,79.7,MEO,Europe,15.0,Retired,0,51.0,159.0,0
PL0000991,Sentinel-77,2021,Earth Observation,14.9,Suborbital,USA,20.0,Failed,0,11.3,192.0,1
PL0000992,ISS Module-29,1957,Scientific,91.6,SSO,China,24.0,Operational,0,65.7,596.0,0
PL0000993,Tiangong-60,1992,Military,353.4,LEO,China,1.0,Operational,0,197.5,987.0,0
PL0000994,Cassini-71,1971,Cargo Resupply,111.3,LEO,USA,,Failed,0,66.2,373.0,0
PL0000995,Express-10,1958,Earth Observation,1441.3,HEO,USA,6.0,Retired,0,1132.8,1446.0,1
PL0000996,NAVSTAR-87,1965,Earth Observation,278.4,Suborbital,Europe,7.0,Retired,0,199.1,496.0,1
PL0000997,SPOT-9,1990,Navigation,1548.0,ISS,USA,13.0,Operational,0,1122.9,1287.0,0
PL0000998,Mars Odyssey-85,2018,Communications,395.2,GEO,Japan,3.0,Retired,0,249.3,655.0,1
PL0000999,Perseverance-71,1963,Communications,629.2,GTO,USA,6.0,Retired,0,356.8,1371.0,1
PL0001000,Yamal-9,1970,Navigation,492.3,TLI,India,7.0,Failed,0,316.3,1206.0,0
PL0001001,Tiangong-29,2012,Scientific,295.2,LEO,USA,20.0,Failed,0,213.6,447.0,0
PL0001002,Meteosat-4,1982,Navigation,192.4,Interplanetary,Europe,2.0,Retired,0,127.5,633.0,0
PL0001003,GOES-13,1960,Technology Demo,113.1,GTO,USA,5.0,Retired,0,84.7,1227.0,1
PL0001004,Juno-71,1959,Military,1224.8,GEO,Other,5.0,Unknown,0,886.1,211.0,0
PL0001005,Voyager-37,1971,Technology Demo,583.2,Interplanetary,USA,4.0,Operational,0,436.4,220.0,1
PL0001006,Chandra-96,2018,Earth Observation,63.3,GTO,China,4.0,Retired,0,44.8,336.0,1
PL0001007,Iridium-10,2002,Scientific,201.4,GTO,Europe,2.0,Decayed,0,120.6,619.0,0
PL0001008,Juno-96,1977,Cargo Resupply,327.2,HEO,China,,Operational,0,186.5,380.0,0
PL0001009,Intelsat-17,1984,Communications,42.8,TLI,Russia,6.0,Operational,0,33.3,833.0,1
PL0001010,Perseverance-91,1978,Technology Demo,3668.8,SSO,Russia,12.0,Retired,0,2099.1,982.0,1
PL0001011,TESS-83,1979,Communications,462.7,GEO,USA,21.0,Failed,0,287.7,6998.0,1
PL0001012,O3b-45,2008,Military,131.6,Interplanetary,USA,4.0,Failed,0,101.5,3590.0,0
PL0001013,O3b-30,2019,Earth Observation,10.4,GTO,Europe,9.0,Operational,0,7.0,862.0,1
PL0001014,Perseverance-71,2014,Communications,193.0,GTO,China,13.0,Operational,0,114.3,13379.0,1
PL0001015,Mars Odyssey-81,2002,Weather,94.7,GTO,Other,1.0,Retired,0,59.0,1210.0,0
PL0001016,O3b-38,1975,Communications,272.5,MEO,China,20.0,Unknown,0,195.8,109.0,1
PL0001017,ISS Module-50,1960,Navigation,250.0,ISS,Russia,19.0,Operational,0,181.2,1736.0,0
PL0001018,NAVSTAR-15,2000,Communications,457.9,ISS,USA,5.0,Operational,0,271.7,816.0,1
PL0001019,Eutelsat-55,1993,Navigation,2485.8,TLI,China,4.0,Failed,0,1771.6,938.0,0
PL0001020,Molniya-50,1976,Scientific,145.1,Interplanetary,USA,4.0,Operational,0,103.4,1291.0,0
PL0001021,Pleiades-62,2017,Earth Observation,134.2,TLI,China,2.0,Unknown,0,91.4,3297.0,1
PL0001022,Skylab-50,2001,Navigation,91.4,Suborbital,USA,7.0,Operational,0,72.2,350.0,0
PL0001023,ISS Module-41,1983,Earth Observation,455.2,MEO,USA,7.0,Decayed,0,339.0,1159.0,1
PL0001024,SPOT-97,1992,Technology Demo,125.4,HEO,China,12.0,Unknown,0,81.9,622.0,1
PL0001025,NAVSTAR-15,1988,Communications,227.6,GTO,Europe,5.0,Unknown,0,148.2,346.0,1
PL0001026,Juno-18,2024,Communications,304.2,GEO,Other,4.0,Operational,0,207.9,358.0,1
PL0001027,GOES-68,1973,Communications,70.2,LEO,China,13.0,Retired,0,41.7,293.0,1
PL0001028,Skylab-57,2006,Earth Observation,33.6,HEO,Europe,6.0,Failed,0,25.6,1956.0,1
PL0001029,HTV-78,1972,Cargo Resupply,1013.0,Suborbital,USA,,Unknown,0,592.5,1733.0,0
PL0001030,Pioneer-82,2021,Earth Observation,565.7,GTO,Other,5.0,Retired,0,352.2,507.0,1
PL0001031,Envisat-5,1991,Earth Observation,166.7,HEO,China,5.0,Operational,0,123.1,1401.0,1
PL0001032,Pleiades-35,1978,Military,18.9,GTO,China,3.0,Operational,0,12.7,89.0,0
PL0001033,ATV-29,1967,Earth Observation,344.0,TLI,USA,4.0,Operational,0,237.9,273.0,1
PL0001034,FengYun-80,2003,Earth Observation,103.3,MEO,USA,2.0,Retired,0,69.7,2023.0,1
PL0001035,Envisat-76,1973,Technology Demo,230.1,LEO,China,22.0,Operational,0,132.8,269.0,1
PL0001036,Cosmos-82,1969,Communications,23.4,SSO,USA,8.0,Retired,0,15.9,466.0,1
PL0001037,FengYun-14,1991,Scientific,159.8,GTO,China,26.0,Retired,0,98.2,485.0,0
PL0001038,Sentinel-50,2019,Technology Demo,6.8,MEO,China,6.0,Operational,0,4.6,1539.0,1
PL0001039,Skylab-47,1997,Military,232.2,Suborbital,China,13.0,Retired,0,151.7,303.0,0
PL0001040,Dragon-17,1972,Communications,358.5,GEO,Japan,24.0,Decayed,0,233.4,1530.0,1
PL0001041,Soyuz-57,2009,Military,135.3,SSO,India,3.0,Operational,0,77.4,631.0,0
PL0001042,Progress-85,1957,Weather,51.5,Suborbital,China,4.0,Retired,0,36.8,500.0,0
PL0001043,Pioneer-15,2001,Cubesat,591.4,GTO,USA,4.0,Operational,0,463.5,1512.0,1
PL0001044,Sentinel-63,2000,Communications,567.7,HEO,Russia,23.0,Operational,0,317.1,88.0,1
PL0001045,Juno-59,1992,Communications,251.2,GEO,China,16.0,Unknown,0,168.5,249.0,1
PL0001046,Starlink-93,2013,Weather,578.7,LEO,China,13.0,Retired,0,443.6,484.0,0
PL0001047,FengYun-57,1970,Earth Observation,192.4,Interplanetary,Other,6.0,Operational,0,139.7,5431.0,1
PL0001048,New Horizons-7,1995,Cubesat,3153.9,GEO,USA,4.0,Operational,0,2172.7,520.0,1
PL0001049,Pleiades-45,2024,Navigation,16.9,ISS,China,14.0,Retired,0,12.6,136.0,0
PL0001050,Yamal-37,1975,Earth Observation,216.2,GEO,USA,9.0,Failed,0,163.6,1813.0,1
PL0001051,Chandra-10,2015,Communications,275.0,SSO,China,5.0,Operational,0,183.0,1457.0,1
PL0001052,TESS-78,1989,Communications,1220.3,MEO,USA,6.0,Operational,0,972.8,1950.0,1
PL0001053,Voyager-55,1982,Weather,80.9,SSO,USA,8.0,Operational,0,60.2,111.0,0
PL0001054,TESS-38,1992,Cargo Resupply,214.7,TLI,Russia,,Retired,0,126.9,826.0,0
PL0001055,Molniya-23,2006,Navigation,1040.5,LEO,China,7.0,Retired,0,684.1,272.0,0
PL0001056,HTV-21,1996,Weather,26.7,HEO,USA,9.0,Retired,0,19.6,636.0,0
PL0001057,ISS Module-31,1983,Military,10.4,GEO,Russia,13.0,Retired,0,8.0,281.0,0
PL0001058,Cassini-36,1985,Military,1204.4,ISS,USA,6.0,Operational,0,948.8,218.0,0
PL0001059,FengYun-90,1978,Military,1022.9,TLI,Other,7.0,Retired,0,644.4,1003.0,0
PL0001060,Chandra-64,2003,Human Transport,670.6,MEO,USA,,Retired,1,535.8,1341.0,0
PL0001061,Sentinel-2,2001,Earth Observation,221.8,Interplanetary,USA,8.0,Unknown,0,147.2,2012.0,1
PL0001062,Teledesic-86,2023,Military,93.5,LEO,USA,7.0,Retired,0,72.4,3333.0,0
PL0001063,Chandrayaan-87,1976,Military,326.3,LEO,Russia,8.0,Operational,0,254.5,334.0,0
PL0001064,NAVSTAR-10,1970,Technology Demo,2127.6,Interplanetary,Russia,3.0,Operational,0,1630.1,84.0,1
PL0001065,Mir Module-26,2008,Technology Demo,1184.8,HEO,Russia,6.0,Retired,0,664.5,278.0,1
PL0001066,Cosmos-75,1975,Earth Observation,69.1,MEO,Russia,5.0,Retired,0,40.6,183.0,1
PL0001067,Cosmos-35,1962,Communications,129.1,ISS,India,8.0,Retired,0,102.6,870.0,1
PL0001068,ATV-12,1998,Scientific,32.3,LEO,Russia,14.0,Decayed,0,24.3,239.0,0
PL0001069,Landsat-77,2011,Communications,1776.8,Interplanetary,Europe,20.0,Unknown,0,1161.5,2120.0,1
PL0001070,Pleiades-35,1989,Military,84.7,LEO,Other,22.0,Operational,0,48.0,413.0,0
PL0001071,Mars Odyssey-30,2010,Technology Demo,71.7,Interplanetary,USA,30.0,Operational,0,53.5,825.0,1
PL0001072,Mars Odyssey-89,1994,Earth Observation,101.3,LEO,India,30.0,Retired,0,67.0,1000.0,1
PL0001073,ISS Module-28,2017,Scientific,1705.4,ISS,Europe,14.0,Unknown,0,997.8,1105.0,0
PL0001074,GPS-70,1998,Weather,678.0,HEO,China,8.0,Retired,0,422.2,92.0,0
PL0001075,Molniya-61,2002,Communications,809.9,MEO,China,6.0,Retired,0,462.2,396.0,1
PL0001076,Astra-91,1958,Technology Demo,282.7,TLI,Russia,10.0,Retired,0,218.6,380.0,1
PL0001077,Yamal-72,1982,Communications,3547.7,Interplanetary,China,7.0,Decayed,0,2196.3,774.0,1
PL0001078,Mangalyaan-33,2013,Communications,254.2,TLI,USA,13.0,Decayed,0,185.6,206.0,1
PL0001079,Pleiades-77,2017,Earth Observation,88.0,Suborbital,Europe,30.0,Operational,0,55.8,1453.0,1
