launch_id,launch_date,year,month,era,country,operator,rocket,launch_site,orbit,status,payload_mass_kg,crewed,booster_reused
SL005038,1974-08-05,1974,8,Cold War Era,Russia,TsSKB,Soyuz-U,Baikonur Cosmodrome,LEO,Success,2039,0,0
SL001597,1974-08-09,1974,8,Cold War Era,Russia,OKB-1,Voskhod,Kapustin Yar,GTO,Failure,505,0,0
SL004598,1974-08-09,1974,8,Cold War Era,USA,NASA,Saturn V,SpaceX Starbase (Boca Chica),LEO,Success,58542,0,0
SL004351,1974-08-13,1974,8,Cold War Era,Russia,OKB-1,Vostok-K,Plesetsk Cosmodrome,GEO,Success,780,0,0
SL006139,1974-08-14,1974,8,Cold War Era,China,CASC,Long March 1,Wenchang Space Launch,LEO,Success,61,0,0
SL003267,1974-08-21,1974,8,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Plesetsk Cosmodrome,LEO,Success,273,0,0
SL006818,1974-08-21,1974,8,Cold War Era,Russia,TsSKB,Soyuz-U,Kapustin Yar,LEO,Success,2274,0,0
SL005260,1974-08-22,1974,8,Cold War Era,Russia,OKB-1,Voskhod,Kapustin Yar,GEO,Success,680,0,0
SL002970,1974-08-23,1974,8,Cold War Era,USA,NASA,Saturn IB,Mahia Peninsula LC-1,GEO,Success,5007,0,0
SL004629,1974-08-24,1974,8,Cold War Era,Russia,OKB-1,Sputnik (R-7),Baikonur Cosmodrome,GEO,Failure,32,0,0
SL005414,1974-09-03,1974,9,Cold War Era,Russia,PO Polyot,Cosmos-3M,Kapustin Yar,GTO,Success,495,0,0
SL004751,1974-09-05,1974,9,Cold War Era,Russia,OKB-1,Sputnik (R-7),Plesetsk Cosmodrome,SSO,Success,120,0,0
SL004221,1974-09-06,1974,9,Cold War Era,Russia,OKB-1,Voskhod,Baikonur Cosmodrome,LEO,Success,688,0,0
SL002124,1974-09-06,1974,9,Cold War Era,Russia,TsSKB,Soyuz-U,Kapustin Yar,ISS,Success,795,1,0
SL000663,1974-09-15,1974,9,Cold War Era,Russia,Khrunichev,Proton-K,Kapustin Yar,GEO,Success,3401,0,0
SL007233,1974-09-20,1974,9,Cold War Era,Russia,Khrunichev,Proton-K,Kapustin Yar,LEO,Success,6221,0,0
SL004249,1974-09-26,1974,9,Cold War Era,Russia,OKB-1,Voskhod,Kapustin Yar,GEO,Success,852,0,0
SL002204,1974-09-27,1974,9,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Baikonur Cosmodrome,GEO,Success,424,0,0
SL001110,1974-09-27,1974,9,Cold War Era,Russia,PO Polyot,Cosmos-3M,Baikonur Cosmodrome,GTO,Success,246,0,0
SL005747,1974-10-05,1974,10,Cold War Era,China,CASC,Long March 1,Taiyuan Satellite Launch,ISS,Success,69,1,0
SL004022,1974-10-08,1974,10,Cold War Era,Others,USAF,Titan II GLV,Plesetsk Cosmodrome,LEO,Success,961,0,0
SL003155,1974-10-09,1974,10,Cold War Era,USA,LTV,Scout,SpaceX Starbase (Boca Chica),LEO,Success,16,0,0
SL003150,1974-10-11,1974,10,Cold War Era,Russia,TsSKB,Soyuz-U,Plesetsk Cosmodrome,SSO,Success,2477,0,0
SL001405,1974-10-11,1974,10,Cold War Era,Others,USAF,Titan II GLV,NIFC-3 Sriharikota Alt,LEO,Success,1070,0,0
SL002398,1974-10-16,1974,10,Cold War Era,USA,NRL,Vanguard,Vandenberg SFB SLC-4E,GEO,Success,1,0,0
SL004207,1974-10-27,1974,10,Cold War Era,Russia,Khrunichev,Proton-K,Plesetsk Cosmodrome,SSO,Failure,4722,0,0
SL007042,1974-11-02,1974,11,Cold War Era,Russia,OKB-1,Voskhod,Kapustin Yar,GEO,Success,1950,0,0
SL001591,1974-11-05,1974,11,Cold War Era,USA,NASA,Thor-Delta,Vandenberg SFB SLC-4E,GEO,Success,35,0,0
SL003039,1974-11-05,1974,11,Cold War Era,Russia,OKB-1,Vostok-K,Kapustin Yar,LEO,Failure,1093,0,0
SL003943,1974-11-09,1974,11,Cold War Era,Others,OKB-1,Voskhod,NIFC-3 Sriharikota Alt,SSO,Success,1840,0,0
SL003068,1974-11-12,1974,11,Cold War Era,China,CASC,Long March 1,Xichang Satellite Launch,ISS,Success,52,1,0
SL003942,1974-11-13,1974,11,Cold War Era,USA,Army,Juno I,Wallops Flight Facility,LEO,Failure,2,0,0
SL000980,1974-11-14,1974,11,Cold War Era,USA,NASA,Saturn V,Kennedy Space Center LC-39A,GEO,Success,19349,0,0
SL004797,1974-11-14,1974,11,Cold War Era,Russia,OKB-1,Sputnik (R-7),Baikonur Cosmodrome,GTO,Success,31,0,0
SL003630,1974-11-14,1974,11,Cold War Era,Russia,OKB-1,Voskhod,Plesetsk Cosmodrome,GTO,Success,550,0,0
SL003109,1974-11-16,1974,11,Cold War Era,Russia,Khrunichev,Proton-K,Baikonur Cosmodrome,GEO,Failure,5486,0,0
SL001888,1974-11-16,1974,11,Cold War Era,USA,USAF,Titan III,Mahia Peninsula LC-1,MEO,Success,1809,0,0
SL001628,1974-11-17,1974,11,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Baikonur Cosmodrome,ISS,Success,433,1,0
SL005309,1974-11-20,1974,11,Cold War Era,Russia,PO Polyot,Cosmos-3M,Baikonur Cosmodrome,MEO,Success,104,0,0
SL004378,1974-11-21,1974,11,Cold War Era,Russia,Khrunichev,Proton-K,Plesetsk Cosmodrome,GEO,Failure,6660,0,0
SL007290,1974-11-24,1974,11,Cold War Era,Russia,OKB-1,Voskhod,Kapustin Yar,LEO,Failure,580,0,0
SL000444,1974-11-28,1974,11,Cold War Era,China,CASC,Long March 1,Jiuquan Satellite Launch,MEO,Success,46,0,0
SL002422,1974-11-28,1974,11,Cold War Era,Russia,OKB-1,Soyuz 11A511,Kapustin Yar,LEO,Success,3291,0,0
SL000899,1974-12-01,1974,12,Cold War Era,Russia,OKB-1,Soyuz 11A511,Baikonur Cosmodrome,SSO,Success,1888,0,0
SL005015,1974-12-03,1974,12,Cold War Era,Europe,CNES,Diamant,Kourou ELA-4 (Ariane 6),MEO,Failure,17,0,0
SL004216,1974-12-05,1974,12,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Plesetsk Cosmodrome,LEO,Success,740,1,0
SL002282,1974-12-08,1974,12,Cold War Era,USA,Army,Jupiter-C,Wallops Flight Facility,GEO,Success,3,0,0
SL002478,1974-12-08,1974,12,Cold War Era,USA,Army,Jupiter-C,SpaceX Starbase (Boca Chica),MEO,Failure,1,0,0
SL004940,1974-12-11,1974,12,Cold War Era,Europe,CNES,Diamant,Kourou ELA-4 (Ariane 6),LEO,Success,10,0,0
SL006798,1974-12-24,1974,12,Cold War Era,Russia,TsSKB,Soyuz-U,Baikonur Cosmodrome,GEO,Failure,2160,0,0
SL004508,1974-12-28,1974,12,Cold War Era,USA,NRL,Vanguard,Cape Canaveral SLC-41,LEO,Success,2,0,0
SL004210,1975-01-04,1975,1,Cold War Era,USA,GD,Atlas-Centaur,Cape Canaveral SLC-41,LEO,Success,923,0,0
SL002747,1975-01-11,1975,1,Cold War Era,Russia,PO Polyot,Cosmos-3M,Kapustin Yar,LEO,Success,139,0,0
SL002932,1975-01-14,1975,1,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Baikonur Cosmodrome,ISS,Success,851,1,0
SL001868,1975-01-17,1975,1,Cold War Era,USA,Army,Juno I,Wallops Flight Facility,LEO,Success,6,0,0
SL001237,1975-01-21,1975,1,Cold War Era,USA,USAF,Titan II GLV,Mahia Peninsula LC-1,ISS,Success,1298,1,0
SL001180,1975-02-03,1975,2,Cold War Era,Others,PO Polyot,Cosmos-3M,Taiyuan Satellite Launch,LEO,Success,130,0,0
SL005716,1975-02-03,1975,2,Cold War Era,Russia,OKB-1,Soyuz 11A511,Plesetsk Cosmodrome,LEO,Success,3442,0,0
SL003661,1975-02-04,1975,2,Cold War Era,Russia,PO Polyot,Cosmos-3M,Plesetsk Cosmodrome,MEO,Success,207,0,0
SL005350,1975-02-07,1975,2,Cold War Era,USA,GD,Atlas-Centaur,Cape Canaveral SLC-41,LEO,Failure,363,0,0
SL001644,1975-02-08,1975,2,Cold War Era,USA,NRL,Vanguard,Kennedy Space Center LC-39A,GEO,Failure,1,0,0
SL001248,1975-02-10,1975,2,Cold War Era,Russia,Khrunichev,Proton-K,Plesetsk Cosmodrome,GTO,Success,2760,0,0
SL002327,1975-02-22,1975,2,Cold War Era,Russia,OKB-1,Voskhod,Kapustin Yar,GTO,Success,692,0,0
SL004201,1975-02-25,1975,2,Cold War Era,USA,Army,Juno I,Vandenberg SFB SLC-4E,LEO,Success,5,1,0
SL001621,1975-02-28,1975,2,Cold War Era,Russia,PO Polyot,Cosmos-3M,Plesetsk Cosmodrome,LEO,Success,317,0,0
SL004802,1975-03-03,1975,3,Cold War Era,Russia,PO Polyot,Cosmos-3M,Baikonur Cosmodrome,LEO,Success,151,0,0
SL005528,1975-03-04,1975,3,Cold War Era,Russia,OKB-1,Soyuz 11A511,Kapustin Yar,ISS,Success,3423,1,0
SL001222,1975-03-04,1975,3,Cold War Era,Russia,TsSKB,Soyuz-U,Kapustin Yar,LEO,Success,979,0,0
SL000852,1975-03-14,1975,3,Cold War Era,Others,CASC,Long March 2C,Guiana Space Centre ELA-3,LEO,Success,857,0,0
SL003654,1975-03-15,1975,3,Cold War Era,Russia,Khrunichev,Proton-K,Kapustin Yar,GEO,Success,5088,0,0
SL002328,1975-03-22,1975,3,Cold War Era,Russia,OKB-1,Vostok-K,Baikonur Cosmodrome,LEO,Success,890,0,0
SL000436,1975-04-01,1975,4,Cold War Era,USA,NRL,Vanguard,Kennedy Space Center LC-39A,MEO,Failure,2,0,0
SL005665,1975-04-01,1975,4,Cold War Era,USA,LTV,Scout,Vandenberg SFB SLC-4E,LEO,Failure,31,0,0
SL002640,1975-04-03,1975,4,Cold War Era,Russia,TsSKB,Soyuz-U,Baikonur Cosmodrome,MEO,Success,795,0,0
SL002498,1975-04-04,1975,4,Cold War Era,USA,GD,Atlas-Centaur,SpaceX Starbase (Boca Chica),LEO,Failure,1822,0,0
SL006252,1975-04-05,1975,4,Cold War Era,Russia,OKB-1,Sputnik (R-7),Kapustin Yar,GTO,Failure,165,0,0
SL002845,1975-04-06,1975,4,Cold War Era,Russia,PO Polyot,Cosmos-3M,Plesetsk Cosmodrome,MEO,Success,338,0,0
SL000419,1975-04-07,1975,4,Cold War Era,USA,NRL,Vanguard,SpaceX Starbase (Boca Chica),GEO,Success,3,0,0
SL003802,1975-04-09,1975,4,Cold War Era,Russia,OKB-1,Sputnik (R-7),Kapustin Yar,LEO,Success,82,0,0
SL003872,1975-04-13,1975,4,Cold War Era,Russia,PO Polyot,Cosmos-3M,Kapustin Yar,GTO,Success,256,0,0
SL004851,1975-04-13,1975,4,Cold War Era,Russia,PO Polyot,Cosmos-3M,Kapustin Yar,GTO,Success,310,0,0
SL007417,1975-04-18,1975,4,Cold War Era,Russia,TsSKB,Soyuz-U,Plesetsk Cosmodrome,GEO,Success,1025,0,0
SL000855,1975-04-18,1975,4,Cold War Era,China,CASC,Long March 2C,Xichang Satellite Launch,MEO,Success,1132,0,0
SL001752,1975-04-26,1975,4,Cold War Era,USA,NASA,Saturn V,Cape Canaveral SLC-40,LEO,Success,45036,0,0
SL006368,1975-05-06,1975,5,Cold War Era,USA,NASA,Saturn V,Mahia Peninsula LC-1,LEO,Success,16602,0,0
SL007467,1975-05-07,1975,5,Cold War Era,Russia,TsSKB,Soyuz-U,Baikonur Cosmodrome,LEO,Success,1529,1,0
SL003947,1975-05-14,1975,5,Cold War Era,USA,LTV,Scout,Cape Canaveral SLC-41,LEO,Success,32,0,0
SL005477,1975-05-17,1975,5,Cold War Era,USA,NRL,Vanguard,Cape Canaveral SLC-41,GEO,Success,3,0,0
SL007222,1975-05-20,1975,5,Cold War Era,Russia,OKB-1,Vostok-K,Kapustin Yar,GTO,Success,737,0,0
SL005840,1975-05-21,1975,5,Cold War Era,USA,NASA,Saturn V,Wallops Flight Facility,GEO,Success,29204,0,0
SL001763,1975-05-22,1975,5,Cold War Era,Russia,OKB-1,Vostok-K,Kapustin Yar,GTO,Success,1650,0,0
SL004978,1975-05-24,1975,5,Cold War Era,Russia,OKB-1,Soyuz 11A511,Plesetsk Cosmodrome,MEO,Success,827,0,0
SL001512,1975-05-26,1975,5,Cold War Era,USA,NASA,Saturn IB,Wallops Flight Facility,LEO,Success,4477,1,0
SL000737,1975-05-27,1975,5,Cold War Era,Europe,CNES,Diamant,Kourou ELS (Vega),GEO,Success,6,0,0
SL005438,1975-06-01,1975,6,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Kapustin Yar,GEO,Success,627,0,0
SL005402,1975-06-01,1975,6,Cold War Era,Russia,Khrunichev,Proton-K,Plesetsk Cosmodrome,SSO,Success,4552,0,0
SL000213,1975-06-05,1975,6,Cold War Era,Russia,OKB-1,Sputnik (R-7),Baikonur Cosmodrome,SSO,Success,51,0,0
SL002998,1975-06-07,1975,6,Cold War Era,Russia,OKB-1,Soyuz 11A511,Kapustin Yar,ISS,Success,1297,1,0
SL006519,1975-06-14,1975,6,Cold War Era,Russia,OKB-1,Soyuz 11A511,Plesetsk Cosmodrome,LEO,Success,1767,0,0
SL006185,1975-06-15,1975,6,Cold War Era,China,CASC,Long March 1,Jiuquan Satellite Launch,LEO,Success,47,0,0
SL006277,1975-06-17,1975,6,Cold War Era,Europe,CNES,Diamant,Guiana Space Centre ELA-3,LEO,Success,18,0,0
SL002443,1975-06-24,1975,6,Cold War Era,Russia,Khrunichev,Proton-K,Kapustin Yar,LEO,Success,10477,0,0
SL000332,1975-07-01,1975,7,Cold War Era,USA,NASA,Saturn IB,Mahia Peninsula LC-1,HEO,Success,3660,0,0
SL003741,1975-07-01,1975,7,Cold War Era,Russia,OKB-1,Sputnik (R-7),Baikonur Cosmodrome,GTO,Success,149,0,0
SL006301,1975-07-09,1975,7,Cold War Era,Russia,Khrunichev,Proton-K,Baikonur Cosmodrome,SSO,Success,4880,0,0
SL004594,1975-07-10,1975,7,Cold War Era,Russia,OKB-1,Voskhod,Kapustin Yar,GEO,Success,1179,0,0
SL002285,1975-07-10,1975,7,Cold War Era,USA,NASA,Saturn V,Kennedy Space Center LC-39A,GTO,Success,29937,0,0
SL006402,1975-07-10,1975,7,Cold War Era,Russia,OKB-1,Sputnik (R-7),Baikonur Cosmodrome,GEO,Success,249,0,0
SL000682,1975-07-15,1975,7,Cold War Era,USA,USAF,Titan II GLV,Vandenberg SFB SLC-4E,GEO,Success,796,0,0
SL004325,1975-07-18,1975,7,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Kapustin Yar,GTO,Success,676,0,0
SL000536,1975-07-19,1975,7,Cold War Era,Russia,OKB-1,Soyuz 11A511,Plesetsk Cosmodrome,LEO,Success,1475,0,0
SL006849,1975-07-20,1975,7,Cold War Era,Russia,Khrunichev,Proton-K,Plesetsk Cosmodrome,GEO,Success,3112,0,0
SL003976,1975-07-24,1975,7,Cold War Era,USA,LTV,Scout,Kennedy Space Center LC-39A,GEO,Success,44,0,0
SL007410,1975-07-26,1975,7,Cold War Era,Russia,OKB-1,Vostok-K,Plesetsk Cosmodrome,SSO,Failure,1027,0,0
SL002898,1975-08-01,1975,8,Cold War Era,Others,OKB-1,Soyuz 11A511,Svobodny / Vostochny,GEO,Success,1610,0,0
SL006410,1975-08-06,1975,8,Cold War Era,Russia,OKB-1,Soyuz 11A511,Kapustin Yar,LEO,Success,1347,0,0
SL004275,1975-08-07,1975,8,Cold War Era,Russia,OKB-1,Sputnik (R-7),Kapustin Yar,LEO,Success,52,0,0
SL005818,1975-08-08,1975,8,Cold War Era,Russia,OKB-1,Soyuz 11A511,Baikonur Cosmodrome,LEO,Success,1856,0,0
SL001435,1975-08-11,1975,8,Cold War Era,Russia,OKB-1,Soyuz 11A511,Kapustin Yar,SSO,Success,2018,0,0
SL004741,1975-08-12,1975,8,Cold War Era,USA,USAF,Titan III,Kennedy Space Center LC-39A,SSO,Failure,6486,0,0
SL000898,1975-08-12,1975,8,Cold War Era,USA,NRL,Vanguard,Cape Canaveral SLC-41,GEO,Failure,1,0,0
SL003750,1975-08-13,1975,8,Cold War Era,USA,Army,Juno I,Cape Canaveral SLC-40,GEO,Success,1,0,0
SL006629,1975-08-14,1975,8,Cold War Era,Russia,OKB-1,Soyuz 11A511,Kapustin Yar,MEO,Success,2646,0,0
SL003652,1975-08-18,1975,8,Cold War Era,Europe,CNES,Diamant,Kourou ELA-4 (Ariane 6),LEO,Success,34,0,0
SL001916,1975-08-18,1975,8,Cold War Era,Russia,OKB-1,Sputnik (R-7),Plesetsk Cosmodrome,SSO,Success,136,0,0
SL002289,1975-08-20,1975,8,Cold War Era,USA,USAF,Titan III,Cape Canaveral SLC-40,SSO,Success,1586,0,0
SL001616,1975-08-21,1975,8,Cold War Era,Russia,PO Polyot,Cosmos-3M,Plesetsk Cosmodrome,GTO,Success,222,0,0
SL001947,1975-09-01,1975,9,Cold War Era,Europe,CNES,Diamant,Kourou ELS (Vega),SSO,Success,15,0,0
SL006408,1975-09-09,1975,9,Cold War Era,USA,NRL,Vanguard,Vandenberg SFB SLC-4E,GTO,Failure,1,0,0
SL004595,1975-09-10,1975,9,Cold War Era,Russia,OKB-1,Vostok-K,Plesetsk Cosmodrome,HEO,Success,1566,0,0
SL006418,1975-09-12,1975,9,Cold War Era,USA,GD,Atlas-Centaur,Mahia Peninsula LC-1,LEO,Success,2245,0,0
SL007033,1975-09-13,1975,9,Cold War Era,China,CASC,Long March 1,Wenchang Space Launch,GTO,Success,86,0,0
SL005474,1975-09-13,1975,9,Cold War Era,Russia,PO Polyot,Cosmos-3M,Kapustin Yar,SSO,Success,242,0,0
SL000051,1975-09-14,1975,9,Cold War Era,Russia,Khrunichev,Proton-K,Kapustin Yar,LEO,Failure,3491,0,0
SL004160,1975-09-19,1975,9,Cold War Era,USA,GD,Atlas-Centaur,SpaceX Starbase (Boca Chica),GTO,Success,330,0,0
SL003609,1975-09-21,1975,9,Cold War Era,Russia,TsSKB,Soyuz-U,Plesetsk Cosmodrome,GTO,Success,548,0,0
SL000112,1975-09-26,1975,9,Cold War Era,Russia,OKB-1,Soyuz 11A511,Kapustin Yar,MEO,Success,1386,0,0
SL002082,1975-09-27,1975,9,Cold War Era,USA,USAF,Titan II GLV,Vandenberg SFB SLC-4E,MEO,Success,319,0,0
SL000994,1975-09-28,1975,9,Cold War Era,Russia,TsSKB,Soyuz-U,Plesetsk Cosmodrome,LEO,Success,1291,0,0
SL003087,1975-10-04,1975,10,Cold War Era,USA,NRL,Vanguard,Cape Canaveral SLC-41,SSO,Success,2,0,0
SL002131,1975-10-06,1975,10,Cold War Era,USA,Army,Jupiter-C,Mahia Peninsula LC-1,GEO,Failure,2,0,0
SL003489,1975-10-13,1975,10,Cold War Era,Russia,OKB-1,Sputnik (R-7),Baikonur Cosmodrome,GEO,Failure,96,0,0
SL004391,1975-10-14,1975,10,Cold War Era,Russia,OKB-1,Sputnik (R-7),Baikonur Cosmodrome,MEO,Success,111,0,0
SL002638,1975-10-14,1975,10,Cold War Era,Russia,OKB-1,Voskhod,Baikonur Cosmodrome,MEO,Success,481,0,0
SL006643,1975-10-15,1975,10,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Plesetsk Cosmodrome,MEO,Success,936,0,0
SL006376,1975-10-17,1975,10,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Kapustin Yar,SSO,Success,1261,0,0
SL007084,1975-10-17,1975,10,Cold War Era,USA,NASA,Saturn V,Cape Canaveral SLC-40,SSO,Success,23634,0,0
SL006894,1975-10-18,1975,10,Cold War Era,Russia,OKB-1,Vostok-K,Plesetsk Cosmodrome,LEO,Success,695,0,0
SL005036,1975-10-26,1975,10,Cold War Era,Russia,TsSKB,Soyuz-U,Plesetsk Cosmodrome,GEO,Success,665,0,0
SL000870,1975-10-27,1975,10,Cold War Era,Russia,OKB-1,Vostok-K,Plesetsk Cosmodrome,LEO,Success,752,0,0
SL005656,1975-11-02,1975,11,Cold War Era,China,CASC,Long March 2C,Xichang Satellite Launch,LEO,Success,1920,0,0
SL005285,1975-11-05,1975,11,Cold War Era,Russia,Khrunichev,Proton-K,Plesetsk Cosmodrome,SSO,Success,3018,0,0
SL007331,1975-11-06,1975,11,Cold War Era,Russia,TsSKB,Soyuz-U,Plesetsk Cosmodrome,LEO,Success,1023,0,0
SL000970,1975-11-14,1975,11,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Baikonur Cosmodrome,GTO,Success,742,0,0
SL001664,1975-11-15,1975,11,Cold War Era,USA,USAF,Titan II GLV,Kennedy Space Center LC-39A,ISS,Success,1796,1,0
SL005248,1975-11-18,1975,11,Cold War Era,Russia,OKB-1,Vostok-K,Kapustin Yar,LEO,Failure,2199,1,0
SL000936,1975-11-23,1975,11,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Kapustin Yar,GEO,Success,458,0,0
SL003667,1975-11-24,1975,11,Cold War Era,Russia,Khrunichev,Proton-K,Kapustin Yar,LEO,Success,2206,0,0
SL003385,1975-11-27,1975,11,Cold War Era,Europe,CNES,Diamant,Guiana Space Centre ELA-3,LEO,Failure,19,0,0
SL004641,1975-11-28,1975,11,Cold War Era,Russia,PO Polyot,Cosmos-3M,Baikonur Cosmodrome,LEO,Success,296,0,0
SL003925,1975-12-11,1975,12,Cold War Era,Russia,OKB-1,Sputnik (R-7),Kapustin Yar,GTO,Failure,144,0,0
SL001450,1975-12-12,1975,12,Cold War Era,Russia,OKB-1,Soyuz 11A511,Baikonur Cosmodrome,GTO,Success,815,0,0
SL006390,1975-12-12,1975,12,Cold War Era,Russia,Khrunichev,Proton-K,Plesetsk Cosmodrome,LEO,Success,4261,0,0
SL005013,1975-12-16,1975,12,Cold War Era,Russia,OKB-1,Vostok-K,Baikonur Cosmodrome,LEO,Success,1634,0,0
SL001058,1975-12-17,1975,12,Cold War Era,Russia,OKB-1,Vostok-K,Baikonur Cosmodrome,SSO,Failure,2360,0,0
SL001657,1976-01-02,1976,1,Cold War Era,China,CASC,Long March 1,Xichang Satellite Launch,LEO,Success,128,0,0
SL004891,1976-01-10,1976,1,Cold War Era,Russia,OKB-1,Vostok-K,Plesetsk Cosmodrome,MEO,Success,462,0,0
SL003638,1976-01-17,1976,1,Cold War Era,Russia,OKB-1,Soyuz 11A511,Kapustin Yar,LEO,Success,1282,0,0
SL007032,1976-01-19,1976,1,Cold War Era,USA,NASA,Saturn V,Vandenberg SFB SLC-4E,GEO,Success,31285,0,0
SL004897,1976-01-26,1976,1,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Plesetsk Cosmodrome,SSO,Success,491,0,0
SL005139,1976-02-09,1976,2,Cold War Era,Russia,OKB-1,Voskhod,Baikonur Cosmodrome,GEO,Success,709,0,0
SL006875,1976-02-25,1976,2,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Kapustin Yar,SSO,Success,1373,0,0
SL007393,1976-02-28,1976,2,Cold War Era,USA,USAF,Titan III,Wallops Flight Facility,SSO,Failure,5410,0,0
SL002716,1976-03-04,1976,3,Cold War Era,China,CASC,Long March 1,Wenchang Space Launch,GEO,Success,36,0,0
SL002660,1976-03-06,1976,3,Cold War Era,Russia,OKB-1,Soyuz 11A511,Baikonur Cosmodrome,LEO,Success,1248,0,0
SL006068,1976-03-10,1976,3,Cold War Era,USA,Army,Juno I,Vandenberg SFB SLC-4E,LEO,Failure,2,0,0
SL002751,1976-03-11,1976,3,Cold War Era,Russia,OKB-1,Vostok-K,Kapustin Yar,LEO,Success,787,1,0
SL005381,1976-03-17,1976,3,Cold War Era,Others,OKB-1,Voskhod,Naro Space Center,GEO,Success,2316,0,0
SL001857,1976-03-18,1976,3,Cold War Era,Russia,OKB-1,Sputnik (R-7),Kapustin Yar,GTO,Success,96,0,0
SL004383,1976-03-21,1976,3,Cold War Era,Russia,OKB-1,Soyuz 11A511,Baikonur Cosmodrome,LEO,Success,1079,0,0
SL001738,1976-03-24,1976,3,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Plesetsk Cosmodrome,GTO,Success,658,0,0
SL006234,1976-03-25,1976,3,Cold War Era,Russia,Khrunichev,Proton-K,Baikonur Cosmodrome,GEO,Success,4824,0,0
SL004996,1976-03-28,1976,3,Cold War Era,Russia,OKB-1,Soyuz 11A511,Plesetsk Cosmodrome,SSO,Success,955,0,0
SL001811,1976-03-28,1976,3,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Baikonur Cosmodrome,LEO,Success,941,0,0
SL004424,1976-04-10,1976,4,Cold War Era,USA,USAF,Titan III,Cape Canaveral SLC-40,LEO,Success,1730,1,0
SL000488,1976-04-11,1976,4,Cold War Era,Russia,Khrunichev,Proton-K,Kapustin Yar,GEO,Success,4323,0,0
SL007232,1976-04-15,1976,4,Cold War Era,Russia,TsSKB,Soyuz-U,Plesetsk Cosmodrome,GEO,Success,575,0,0
SL001437,1976-04-16,1976,4,Cold War Era,USA,NASA,Saturn IB,Vandenberg SFB SLC-4E,LEO,Success,7027,0,0
SL003856,1976-04-17,1976,4,Cold War Era,Russia,TsSKB,Soyuz-U,Kapustin Yar,GEO,Success,773,0,0
SL006859,1976-04-18,1976,4,Cold War Era,USA,USAF,Titan III,Cape Canaveral SLC-40,GTO,Success,4392,0,0
SL001980,1976-04-19,1976,4,Cold War Era,Russia,OKB-1,Soyuz 11A511,Plesetsk Cosmodrome,LEO,Success,2289,0,0
SL005616,1976-04-24,1976,4,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Kapustin Yar,HEO,Success,498,0,0
SL007221,1976-04-25,1976,4,Cold War Era,USA,Army,Juno I,Mahia Peninsula LC-1,LEO,Failure,3,0,0
SL001976,1976-04-27,1976,4,Cold War Era,Russia,OKB-1,Voskhod,Plesetsk Cosmodrome,SSO,Success,1387,0,0
SL004021,1976-05-01,1976,5,Cold War Era,China,CASC,Long March 1,Xichang Satellite Launch,HEO,Success,74,0,0
SL004640,1976-05-01,1976,5,Cold War Era,Russia,Khrunichev,Proton-K,Kapustin Yar,LEO,Success,7722,0,0
SL005646,1976-05-04,1976,5,Cold War Era,USA,USAF,Titan III,Mahia Peninsula LC-1,GEO,Success,2922,0,0
SL007390,1976-05-09,1976,5,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Plesetsk Cosmodrome,LEO,Success,925,0,0
SL005154,1976-05-10,1976,5,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Plesetsk Cosmodrome,LEO,Success,871,0,0
SL001668,1976-05-11,1976,5,Cold War Era,USA,Army,Juno I,Kennedy Space Center LC-39A,GTO,Failure,3,0,0
SL005409,1976-05-15,1976,5,Cold War Era,Russia,Yuzhnoye,Cyclone-2,Baikonur Cosmodrome,MEO,Success,1162,0,0
SL003059,1976-05-18,1976,5,Cold War Era,USA,USAF,Titan II GLV,Kennedy Space Center LC-39A,LEO,Success,773,0,0
SL002278,1976-05-18,1976,5,Cold War Era,Russia,OKB-1,Soyuz 11A511,Baikonur Cosmodrome,MEO,Success,1225,0,0
SL001367,1976-05-20,1976,5,Cold War Era,Russia,OKB-1,Sputnik (R-7),Baikonur Cosmodrome,GEO,Success,249,0,0
SL004927,1976-05-24,1976,5,Cold War Era,USA,Army,Jupiter-C,Kennedy Space Center LC-39A,LEO,Failure,2,0,0
SL002876,1976-05-25,1976,5,Cold War Era,Russia,OKB-1,Voskhod,Plesetsk Cosmodrome,GEO,Success,637,0,0
SL004095,1976-06-08,1976,6,Cold War Era,Russia,Khrunichev,Proton-K,Plesetsk Cosmodrome,GEO,Success,5436,0,0
SL002831,1976-06-09,1976,6,Cold War Era,Russia,OKB-1,Voskhod,Plesetsk Cosmodrome,ISS,Failure,914,1,0
